Topic,Mas,Ecs_1,Ecs_2,Ecs_3,Cnf_1,Cnf_2,Cnf_3,Cnf_4,Sub,Sen,sq1,sq2,sq3,sq4,sq5,sq6,sq7,Title,Sen_num
Mars,0.3860427105,0,0,0,0,1,0,0,0.936670491,0.583,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,86
Mars,0.3860427105,0,0,0,0,1,0,0,0.936670491,0.459,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,87
Mars,0.3860427105,0,0,0,0,1,0,0,0.9539420492,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,88
Mars,0.3860427105,0,0,0,0,1,1,1,0.8462873079,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,89
Mars,0.1356848217,0.523438429,0.1907218314,0,0,1,0,0,0.5431274739,0,0,0,0,0,0,0,0.125,Why_we_need_to_go_back_to_Mars,90
Mars,0.3569029491,0.3261024859,0.3573529147,0.3952825838,0,1,0,0,0.5161219887,0,0.0769230769,0.0769230769,0.2307692308,0.1538461538,0.0769230769,0.1538461538,0,Why_we_need_to_go_back_to_Mars,91
Mars,0.4816554874,0.5300206734,0.5209822644,0.2979737377,0,1,0,0,0.9757766514,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,92
Mars,0.3917575479,0.3988419533,0.3897266533,0.4303434857,0,1,0,0,0.9494265421,0.172,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,93
Mars,0,0,0,0,0,0,0,0,0.9065688603,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,94
Mars,0.5404912547,0.5300206734,0.5209822644,0.2979737377,0,1,0,0,0.9463501795,0,0,0,0,0,0,0,0.0833333333,Why_we_need_to_go_back_to_Mars,95
Mars,0,0,0,0,0,0,0,1,0.9908167986,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,96
Mars,0.3937498096,0.3937498096,0.536941953,0.3924820329,0,1,0,0,0.8653721109,0,0.3571428571,0.1428571429,0.2142857143,0.4285714286,0.2857142857,0.2857142857,0,Why_we_need_to_go_back_to_Mars,97
Mars,1,1,0.0522101034,0.3114220626,1,1,0,1,0.4432581514,0.259,0,0,0.0769230769,0,0,0,0,Why_we_need_to_go_back_to_Mars,98
Mars,0.3275359483,0,0,0,0,0,1,0,0.3908270737,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,99
Mars,0.3275359483,0,0,0,0,0,0,0,0.0469879255,0.107,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,100
Mars,0.3275359483,0.3662947954,0.1062879166,0,1,1,0,0,0.7995022726,0,0,0,0,0,0,0,0.1538461538,Why_we_need_to_go_back_to_Mars,101
Mars,0.3275359483,0,0,0,0,1,0,0,0.2163935604,0.276,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,102
Mars,0.3275359483,0.351097466,0.4497765656,0.4505193586,0,1,0,0,0.9389512397,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,103
Mars,0.3954638383,0.3954638383,0.3354809582,0,0,1,0,0,0.9825643811,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,104
Mars,0.4007809836,0.4507157167,0.4866283726,0.4507157167,0,1,0,0,0.9802153394,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,105
Mars,0.3860427105,0,0,0,0,1,0,0,0.9353436288,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,106
Mars,0.4582980788,0.5482375692,0.4123500983,0.5759445247,0,0,0,0,0.8152903696,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,107
Mars,0.3954638383,0.6350813339,0.3354809582,0.6732416599,0,1,0,1,0.3740804304,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,108
Mars,0.3275359483,0,0,0,0,1,0,0,0.9663192026,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,109
Mars,0.3275359483,0,0,0,0,1,0,0,0.9619246962,0,0,0,0,0,0,0,0.0769230769,Why_we_need_to_go_back_to_Mars,110
Mars,0.4252594033,0.8029463494,0.1681621199,0,1,1,0,1,0.8895790718,0,0.0697674419,0.023255814,0.0465116279,0.0930232558,0.0465116279,0.0465116279,0.0697674419,Why_we_need_to_go_back_to_Mars,111
Mars,0.3275359483,0,0,0,0,1,0,1,0.9210644689,0.072,0,0,0,0,0,0,0.0303030303,Why_we_need_to_go_back_to_Mars,112
Mars,0.1733540587,0.3988089411,0.2882992545,0.4337069809,0,1,0,0,0.0494022294,0.179,0.0555555556,0.0555555556,0.1666666667,0.1111111111,0.0555555556,0.0555555556,0,Why_we_need_to_go_back_to_Mars,113
Mars,0.3275359483,0,0,0,0,0,0,0,0.9989962716,0.308,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,114
Mars,0.3569029491,0,0,0,0,1,0,0,0.867932578,0.317,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,115
Mars,0.4197005959,0.4197005959,0.3354809582,0,0,1,0,1,0.9978524938,0.2,0.0909090909,0,0.0909090909,0.1818181818,0.2727272727,0,0,Why_we_need_to_go_back_to_Mars,116
Mars,0.3275359483,0,0,0,0,1,0,0,0.9355170903,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,117
Mars,0.3937498096,0.3937498096,0.536941953,0.3924820329,0,1,0,0,0.8734995048,0,0.4285714286,0,0,0,0.2857142857,0.2857142857,0,Why_we_need_to_go_back_to_Mars,118
Mars,0.5482375692,0.5482375692,0.4123500983,0.5759445247,1,0,0,1,0.969766151,0.064,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,119
Mars,0.3275359483,0,0,0,0,1,0,0,0.8859453142,0.139,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,120
Mars,0.3954638383,0.3972069619,0.3354809582,0,0,1,0,0,0.2078992915,0,0.09375,0.0625,0.15625,0.1875,0.0625,0.0625,0.0625,Why_we_need_to_go_back_to_Mars,121
Mars,0.3275359483,0,0,0,0,1,0,1,0.9201998915,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,122
Mars,0,0,0,0,0,0,0,0,0.7653411522,0.31,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,123
Mars,0.3275359483,0.2500558756,0.0992238563,0.3397215498,0,1,0,1,0.9665042671,0.124,0,0,0,0,0,0,0.1904761905,Why_we_need_to_go_back_to_Mars,124
Mars,0.4197005959,0.4197005959,0.0992238563,0.3397215498,0,1,0,0,0.0795744529,0.144,0,0,0,0,0,0.2941176471,0,Why_we_need_to_go_back_to_Mars,125
Mars,0.3275359483,0,0,0,0,1,0,1,0.9514176335,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,126
Mars,0.3275359483,0,0,0,0,1,0,0,0.9609512214,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,127
Mars,0.3275359483,0,0,0,0,1,0,0,0.9852534698,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,128
Mars,0.3860427105,0,0,0,0,1,0,0,0.97553328,0,0,0,0.1666666667,0,0,0,0,Why_we_need_to_go_back_to_Mars,129
Mars,0.3275359483,0.3754073076,0.2652536939,0,1,1,0,0,0.9884607569,0,0,0.1,0,0.1,0.1,0.1,0,Why_we_need_to_go_back_to_Mars,130
Mars,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,131
Mars,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,132
Mars,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,133
Mars,0,0,0,0,0,0,0,0,0.7794352346,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,134
Mars,0.3860427105,0,0,0,0,1,0,1,0.3043366019,0,0,0,0.0769230769,0,0,0,0,Why_we_need_to_go_back_to_Mars,135
Mars,0.3860427105,0,0,0,0,1,0,1,0.0702297844,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,136
Mars,0.3954638383,0.3954638383,0.3354809582,0,0,1,0,1,0.9451319628,0,0,0,0.1666666667,0,0,0,0,Why_we_need_to_go_back_to_Mars,137
Mars,0,0,0,0,0,0,0,0,0.9658850885,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,138
Mars,0.3954638383,0.3954638383,0.3354809582,0,0,1,0,0,0.9834871126,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,139
Mars,0.2610383016,0.3761367535,0.377967008,0.2251020556,0,1,0,0,0.987009507,0,0,0,0.125,0,0,0,0,Why_we_need_to_go_back_to_Mars,140
Mars,0.1623086719,0.0772759652,0.0771805639,0.1646518791,0,1,0,0,0.4924049518,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,141
Mars,0.4582980788,0.5482375692,0.4123500983,0.5759445247,0,1,0,0,0.8767479666,0.115,0,0,0.3636363636,0,0,0,0,Why_we_need_to_go_back_to_Mars,142
Mars,0.3954638383,0.3954638383,0.3354809582,0,0,1,0,0,0.9580685788,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,143
Mars,0.438829334,0.438829334,0.4543588876,0.6259609701,0,1,0,0,0.6101448721,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,144
Mars,0.3275359483,0,0,0,0,1,0,1,0.9767060665,0.034,0,0,0,0,0,0,0.0185185185,Why_we_need_to_go_back_to_Mars,145
Mars,0.1315055025,0.3727010126,0.2742346177,0.1968779991,0,1,0,0,0.9428795564,0.649,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,146
Mars,0.3275359483,0,0,0,0,1,0,0,0.9644516386,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,147
Mars,0.4326009167,0.4507157167,0.4866283726,0.4507157167,0,1,0,0,0.6035247882,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,148
Mars,0.3889790867,0.3463684436,0.3435755144,0,0,1,0,1,0.1973155687,0.139,0,0.0322580645,0.0967741935,0.064516129,0.064516129,0.0322580645,0,Why_we_need_to_go_back_to_Mars,149
Mars,0.3889790867,0.3463684436,0.3435755144,0,0,1,1,1,0.9579865989,0,0,0,0,0,0,0,0.0714285714,Why_we_need_to_go_back_to_Mars,150
Mars,0.3275359483,0,0,0,0,1,0,0,0.9350456623,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,151
Mars,0.2988628784,0.3262331474,0.3405388111,0.1322288464,0,1,0,0,0.9985812416,0.14,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,152
Mars,0.3860427105,0,0,0,0,1,0,0,0.9353436288,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,153
Mars,0.3860427105,0,0,0,0,1,0,0,0.9353436288,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,154
Mars,0.3860427105,0,0,0,0,1,0,1,0.9000593528,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,155
Mars,0.4582980788,0.5482375692,0.4123500983,0.5759445247,0,1,0,0,0.9620528117,0.102,0.0277777778,0.0277777778,0,0,0.0277777778,0.0833333333,0.0555555556,Why_we_need_to_go_back_to_Mars,156
Mars,0.3351212316,0.375240018,0.5925395706,0.463759928,0,1,0,0,0.9941575316,0.252,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,157
Mars,0.3275359483,0,0,0,0,1,0,0,0.8282634717,0.455,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,158
Mars,0.2691682548,0.3262331474,0.3405388111,0.1322288464,0,1,0,0,0.9941783022,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,159
Mars,0.3275359483,0,0,0,0,1,0,0,0.859250206,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,160
Mars,0.3275359483,0,0,0,0,1,0,0,0.8282634717,0.455,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,161
Mars,0.3275359483,0.292034672,0,0,0,1,0,0,0.8933560031,0,0,0,0.0769230769,0,0,0,0,Why_we_need_to_go_back_to_Mars,162
Mars,0.2691682548,0.3262331474,0.3405388111,0.1322288464,0,1,1,0,0.9997171751,0.265,0,0,0,0,0,0,0.3333333333,Why_we_need_to_go_back_to_Mars,163
Mars,0,0,0.0511719881,0,0,1,0,0,0.9977964964,0.358,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,164
Mars,0.3860427105,0,0,0,0,1,0,0,0.0514622263,0,0,0,0,0,0,0,0.0277777778,Why_we_need_to_go_back_to_Mars,165
Mars,0.3954638383,0.3954638383,0.3354809582,0,0,1,0,0,0.9832697272,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,166
Mars,0.3954638383,0.3954638383,0.3354809582,0,0,1,0,0,0.9519594984,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,167
Mars,0.3275359483,0.2511369629,0,0,0,1,1,1,0.8968210117,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,168
Mars,0.3275359483,0,0,0,0,1,1,1,0.1420615615,0,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,169
Mars,0.3275359483,0.2333822503,0.3309413743,0.2238389325,0,1,0,1,0.9348531313,0.137,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,170
Mars,0.3275359483,0.4205401318,0.2992893262,0.389157416,1,1,0,0,0.9999975648,0.279,0.0416666667,0.0416666667,0.0833333333,0.0833333333,0.0416666667,0.0416666667,0.0416666667,Why_we_need_to_go_back_to_Mars,171
Mars,0,0,0,0,0,0,0,0,0.98780635,0.455,0,0,0,0,0,0,0,Why_we_need_to_go_back_to_Mars,172
mistreatment of women.number.human rights abuse,0.4138806323,0.6043990022,0.4503031583,0,0,1,1,1,0.998462366,0.155,0,0.027027027,0,0.027027027,0.027027027,0.0540540541,0.027027027,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,1
mistreatment of women.number.human rights abuse,0.5753216499,0.6447769221,0.6008807746,0.4646606683,0,1,0,0,0.0126163417,0.061,0,0.0416666667,0,0.0416666667,0.0416666667,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,2
mistreatment of women.number.human rights abuse,0.6972177177,0.6972177177,0.5297791478,0.746775148,1,1,0,0,0.9947525043,0.227,0,0,0,0,0,0,0.0769230769,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,3
mistreatment of women.number.human rights abuse,0.4275213982,0.7175505354,0.6577773785,0.6985802816,0,1,0,1,0.9284083826,0.048,0.0487804878,0.0243902439,0.0243902439,0.0243902439,0.0243902439,0,0.0487804878,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,4
mistreatment of women.number.human rights abuse,0.5665901966,0.7249745549,0.6463708695,0.6420862302,0,1,0,1,0.0728380622,0,0,0,0,0,0,0,0.1111111111,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,5
mistreatment of women.number.human rights abuse,0.9093547274,0.9093547274,0.7458314171,0.8622659519,0,1,0,1,0.9996227925,0.292,0.02,0.02,0.1,0.08,0.04,0.04,0.02,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,6
mistreatment of women.number.human rights abuse,0.7295430615,0.6751613684,0.4503031583,0.6202552088,0,1,0,0,0.9455299419,0,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,7
mistreatment of women.number.human rights abuse,0.6299607645,0.8075662123,0.5209499242,0.5063504333,0,1,1,0,0.00635435,0.049,0.0217391304,0,0.0217391304,0.0869565217,0.0434782609,0,0.0434782609,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,8
mistreatment of women.number.human rights abuse,0.6507560948,0.7438495102,0.5957858952,0.7005834955,0,1,0,0,0.0886579677,0.167,0,0,0,0,0,0,0.04,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,9
mistreatment of women.number.human rights abuse,0.627016253,0,0,0,0,1,0,0,0.9819578065,0.604,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,10
mistreatment of women.number.human rights abuse,0.5808854623,0.5808854623,0.50320255,0,0,1,0,0,0.9904046056,0,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,11
mistreatment of women.number.human rights abuse,0.6507560948,0.7438495102,0.5957858952,0.6917361758,0,1,1,0,0.999737777,0.104,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,12
mistreatment of women.number.human rights abuse,0.6163717737,0.7438495102,0.6008807746,0.6917361758,1,1,0,0,0.0354075523,0.02,0.0410958904,0.0684931507,0.0547945205,0.0547945205,0.0547945205,0.0273972603,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,13
mistreatment of women.number.human rights abuse,0.4261270749,0.583448604,0.7321505825,0,0,1,0,0,0.860065367,0.133,0,0,0.125,0.125,0.0625,0.0625,0.0625,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,14
mistreatment of women.number.human rights abuse,0.7109170566,0.8075662123,0.5957858952,0.7221389252,0,1,0,0,0.9919382046,0.264,0.0638297872,0.0212765957,0.0212765957,0.0212765957,0.0638297872,0.0425531915,0.0425531915,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,15
mistreatment of women.number.human rights abuse,0.4138806323,0.6043990022,0.4503031583,0,0,1,0,0,0.9990296452,0.203,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,16
mistreatment of women.number.human rights abuse,0.7109170566,0.410304831,0.3819713252,0,1,1,0,0,0.1946778144,0.306,0.1739130435,0.2173913043,0.1739130435,0.1304347826,0.1739130435,0.1739130435,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,17
mistreatment of women.number.human rights abuse,0.5171166979,0,0,0,0,1,0,1,0.2014581444,0.395,0,0,0,0,0,0,0.0344827586,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,18
mistreatment of women.number.human rights abuse,0.6043990022,0.6486944504,0.4922046311,0,0,0,0,1,0.9673601726,0.171,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,19
mistreatment of women.number.human rights abuse,0.6972177177,0.6972177177,0.5297791478,0.746775148,0,1,0,0,0.8240321448,0.32,0,0,0,0,0,0,0.125,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,20
mistreatment of women.number.human rights abuse,0.7109170566,0,0,0,0,1,0,0,0.9846101373,0.535,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,21
mistreatment of women.number.human rights abuse,0.6507560948,0.7438495102,0.6600722567,0.6917361758,0,1,0,1,0.7670950329,0.247,0,0,0,0,0,0,0.08,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,22
mistreatment of women.number.human rights abuse,0.6634680627,0.7445585462,0.695519026,0.7874477718,1,1,0,1,0.6713977757,0.277,0.0476190476,0.1428571429,0.0476190476,0.0476190476,0.0952380952,0.1904761905,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,23
mistreatment of women.number.human rights abuse,0.580410612,0.6577773785,0.6652338034,0.633475455,1,1,0,0,0.8552649817,0.451,0,0,0,0,0,0,0.0909090909,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,24
mistreatment of women.number.human rights abuse,0.5171166979,0.6043990022,0.4503031583,0,0,1,1,1,0.0012682017,0.231,0.0769230769,0.0384615385,0,0,0.0384615385,0.0769230769,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,25
mistreatment of women.number.human rights abuse,0.7109170566,0.5808854623,0.50320255,0,0,1,0,1,0.9581525351,0,0,0.0526315789,0,0.0526315789,0.0526315789,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,26
mistreatment of women.number.human rights abuse,0.5808854623,0.5808854623,0.50320255,0,0,1,1,1,0.3087931327,0.347,0.125,0.25,0,0.125,0.125,0.0625,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,27
mistreatment of women.number.human rights abuse,0.2511560691,0.4866109358,0.2368709765,0.1889967578,0,1,0,0,0.7857673802,0.551,0.0434782609,0.0434782609,0.0869565217,0.0434782609,0.0434782609,0.0434782609,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,28
mistreatment of women.number.human rights abuse,0.6507560948,0.7438495102,0.5957858952,0.6917361758,1,1,0,0,0.9999999714,0.182,0,0,0,0,0,0,0.064516129,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,29
mistreatment of women.number.human rights abuse,0.6043990022,0.6486944504,0.4922046311,0,0,1,0,0,0.8927266155,0,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,30
mistreatment of women.number.human rights abuse,0.7109170566,0.6924438774,0.7236168786,0.6704151268,0,1,0,0,0.000604977,0.096,0.0172413793,0.0517241379,0.0517241379,0,0.0344827586,0.0344827586,0.0172413793,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,31
mistreatment of women.number.human rights abuse,0.6163717737,0.6364333008,0.5527763663,0.6607447567,0,1,0,0,0.9842442485,0,0,0,0,0,0,0,0.0416666667,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,32
mistreatment of women.number.human rights abuse,0.5346004826,0.4514499631,0,0,0,1,0,0,0.0436911897,0,0.0454545455,0.0909090909,0.1363636364,0.2272727273,0.1818181818,0.0454545455,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,33
mistreatment of women.number.human rights abuse,0.627016253,0.5808854623,0.50320255,0,0,1,0,0,0.9855389411,0,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,34
mistreatment of women.number.human rights abuse,0.7109170566,0.3433104005,0.4385406072,0.4194264082,1,1,1,1,0.7038226192,0,0,0,0,0,0,0,0.0909090909,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,35
mistreatment of women.number.human rights abuse,0.6163717737,0.5808854623,0.50320255,0,0,1,0,0,0.9306378613,0.158,0,0,0,0,0,0,0.0526315789,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,36
mistreatment of women.number.human rights abuse,0.6507560948,0.7438495102,0.5957858952,0.6917361758,1,1,0,0,0.7812420469,0.241,0,0,0,0,0,0,0.1538461538,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,37
mistreatment of women.number.human rights abuse,0.6128886346,0.6979832835,0.7321505825,0.6176184707,1,1,0,1,0.9591937495,0.217,0.0892857143,0.0357142857,0.1428571429,0.125,0.0892857143,0.0714285714,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,38
mistreatment of women.number.human rights abuse,0.627016253,0.6364333008,0.6427262866,0.6607447567,0,1,0,0,0.0013174588,0.254,0.0416666667,0.1666666667,0.125,0.2083333333,0.1666666667,0.125,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,39
mistreatment of women.number.human rights abuse,0.6120922315,0.6120922315,0.681386582,0.7528665532,0,1,0,1,0.132351165,0.191,0,0,0,0,0,0,0.0652173913,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,40
mistreatment of women.number.human rights abuse,0.6361334412,0.7459528671,0.5403898787,0.6514149044,1,1,0,0,0.9893132606,0.29,0.2380952381,0.0952380952,0.1904761905,0.1904761905,0.1428571429,0.2380952381,0.0952380952,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,41
mistreatment of women.number.human rights abuse,0.6972177177,0.6972177177,0.5297791478,0.746775148,0,0,1,1,0.0090369907,0.173,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,42
mistreatment of women.number.human rights abuse,0,0,0,0,0,1,1,0,0.0055233706,0.375,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,43
mistreatment of women.number.human rights abuse,0.6972177177,0.7169799228,0.5297791478,0.746775148,0,1,1,0,0.0002836018,0.228,0.0212765957,0.0212765957,0.0425531915,0.0425531915,0.0425531915,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,44
mistreatment of women.number.human rights abuse,0.6972177177,0.6972177177,0.5297791478,0.746775148,0,1,0,1,0.1285701038,0.352,0,0,0,0,0,0,0.25,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,45
mistreatment of women.number.human rights abuse,0.6972177177,0.7175505354,0.6577773785,0.746775148,0,1,0,1,0.422804594,0.156,0.0357142857,0,0.0357142857,0.0714285714,0.0357142857,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,46
mistreatment of women.number.human rights abuse,0.5808854623,0.5808854623,0.50320255,0,0,1,0,0,0.9755312085,0.115,0,0,0,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,47
mistreatment of women.number.human rights abuse,0.6163717737,0.6671035417,0.105668403,0.135122746,1,1,0,1,0.3958930962,0,0,0,0.0454545455,0,0,0,0.0909090909,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,48
mistreatment of women.number.human rights abuse,0.6163717737,0.6364333008,0.7562676643,0.6607447567,1,1,0,0,0.0831800347,0,0,0.0454545455,0.0454545455,0.0454545455,0.0454545455,0.0454545455,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,49
mistreatment of women.number.human rights abuse,0.4197880522,0.6364333008,0.7562676643,0.6607447567,0,1,1,1,0.0218598303,0.097,0,0,0.1071428571,0,0,0,0,Why_I_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse,50
